Code,Name,F-Score,Timing_Score,Combined_Score,Rating,Recommendation,Current_Price,Change_30D,Signals,ROA
210980,SK디앤디,5,2.5,62.5,D (부진),매수 보류,12640,19.25,"20일선 > 60일선 (상승 추세), RSI 69.0 (상승 모멘텀), MACD 0선 위 (상승 추세)",3.02
002710,TCC스틸,5,2.5,62.5,D (부진),매수 보류,17650,5.44,"20일선 > 60일선 (상승 추세), RSI 47.8 (중립 구간), 거래량 정상 (1.0배)",3.58
372800,아이티아이즈,4,4.5,62.5,C (보통),관망 ⭐,4990,-20.54,"RSI 44.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 증가 (1.8배)",2.02
011320,유니크,4,4.5,62.5,C (보통),관망 ⭐,4495,15.11,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",2.87
042660,한화오션,5,2.5,62.5,D (부진),매수 보류,126500,15.42,"20일선 > 60일선 (상승 추세), RSI 52.0 (중립 구간), MACD 0선 위 (상승 추세)",5.16
117670,알파칩스,4,4.5,62.5,C (보통),관망 ⭐,9210,40.4,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",-15.85
049430,코메론,4,4.5,62.5,C (보통),관망 ⭐,11410,3.54,"단기 정배열 (5>20), RSI 68.1 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",11.18
110990,디아이티,5,2.5,62.5,D (부진),매수 보류,15130,5.36,"20일선 > 60일선 (상승 추세), RSI 47.5 (중립 구간), MACD 0선 위 (상승 추세)",12.0
115310,인포바인,4,4.5,62.5,C (보통),관망 ⭐,79900,24.07,"단기 정배열 (5>20), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (2.6배) ⭐",7.26
069510,에스텍,4,4.5,62.5,C (보통),관망 ⭐,14950,3.96,"단기 정배열 (5>20), RSI 65.3 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",11.93
009300,삼아제약,4,4.5,62.5,C (보통),관망 ⭐,17020,0.77,"단기 정배열 (5>20), RSI 60.0 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",8.89
069410,엔텔스,4,4.5,62.5,C (보통),관망 ⭐,4985,2.15,"단기 정배열 (5>20), RSI 54.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",2.01
019680,대교,4,4.5,62.5,C (보통),관망 ⭐,1969,-8.84,"RSI 41.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (3.4배) ⭐",-0.59
128820,대성산업,4,4.5,62.5,C (보통),관망 ⭐,4485,5.41,"단기 정배열 (5>20), RSI 62.8 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",0.5
001800,오리온홀딩스,4,4.5,62.5,C (보통),관망 ⭐,20350,-1.45,"단기 정배열 (5>20), RSI 58.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.12
007540,샘표,4,4.5,62.5,C (보통),관망 ⭐,50800,6.39,"20일선 > 60일선 (상승 추세), RSI 55.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",2.23
094280,효성ITX,4,4.5,62.5,C (보통),관망 ⭐,12890,-0.85,"단기 정배열 (5>20), RSI 60.3 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",7.1
103590,일진전기,4,4.5,62.5,C (보통),관망 ⭐,61400,75.68,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",6.77
249420,일동제약,4,4.5,62.5,C (보통),관망 ⭐,28750,12.3,"단기 정배열 (5>20), RSI 58.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",-2.11
036640,HRS,4,4.5,62.5,C (보통),관망 ⭐,5280,-0.38,"단기 정배열 (5>20), RSI 58.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",11.12
046120,오르비텍,4,4.5,62.5,C (보통),관망 ⭐,4105,12.31,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 55.4 (중립 구간)",2.01
074600,원익QnC,4,4.5,62.5,C (보통),관망 ⭐,22300,-7.08,"20일선 > 60일선 (상승 추세), RSI 42.8 (중립 구간), 거래량 급증 (2.6배) ⭐",1.74
214320,이노션,4,4.5,62.5,C (보통),관망 ⭐,18120,-1.52,"단기 정배열 (5>20), RSI 59.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.9
032280,삼일,4,4.5,62.5,C (보통),관망 ⭐,1441,6.11,"단기 정배열 (5>20), RSI 66.1 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",1.11
007340,DN오토모티브,4,4.5,62.5,C (보통),관망 ⭐,24300,7.76,"단기 정배열 (5>20), RSI 54.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.36
011930,신성이엔지,5,2.5,62.5,D (부진),매수 보류,1766,-1.51,"20일선 > 60일선 (상승 추세), RSI 45.6 (중립 구간), MACD 0선 위 (상승 추세)",0.72
052330,코텍,4,4.5,62.5,C (보통),관망 ⭐,8760,1.51,"단기 정배열 (5>20), RSI 54.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.0
258610,케일럼,6,0.5,62.5,D (부진),매수 보류,1548,-15.41,볼린저 하단 근처,6.34
033240,자화전자,5,2.5,62.5,D (부진),매수 보류,21750,3.33,"20일선 > 60일선 (상승 추세), RSI 50.7 (중립 구간), MACD 0선 위 (상승 추세)",4.4
036200,유니셈,4,4.5,62.5,C (보통),관망 ⭐,10520,1.15,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 55.1 (중립 구간)",5.49
015890,태경산업,4,4.5,62.5,C (보통),관망 ⭐,5150,0.78,"RSI 54.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 증가 (1.7배)",5.86
234340,헥토파이낸셜,5,2.5,62.5,D (부진),매수 보류,16300,-11.89,"RSI 49.8 (중립 구간), 거래량 증가 (1.6배), 볼린저 중심선 위",2.56
468530,프로티나,4,4.5,62.5,C (보통),관망 ⭐,67900,58.83,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 66.3 (상승 모멘텀)",-31.67
121850,코이즈,4,4.5,62.5,C (보통),관망 ⭐,609,-3.94,"RSI 42.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (2.1배) ⭐",-9.41
291810,핀텔,4,4.5,62.5,C (보통),관망 ⭐,3995,77.95,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",0.43
042700,한미반도체,5,2.5,62.5,D (부진),매수 보류,131100,39.32,"20일선 > 60일선 (상승 추세), RSI 51.7 (중립 구간), MACD 0선 위 (상승 추세)",28.07
372170,윤성에프앤씨,5,2.5,62.5,D (부진),매수 보류,36950,8.36,"20일선 > 60일선 (상승 추세), RSI 52.2 (중립 구간), MACD 0선 위 (상승 추세)",12.33
219130,타이거일렉,5,2.5,62.5,D (부진),매수 보류,19590,-23.33,"20일선 > 60일선 (상승 추세), RSI 36.7 (과매도 탈출), 거래량 정상 (1.0배)",0.39
093050,LF,4,4.5,62.5,C (보통),관망 ⭐,18900,6.84,"단기 정배열 (5>20), RSI 61.5 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",3.11
058610,에스피지,5,2.5,62.5,D (부진),매수 보류,31200,14.71,"20일선 > 60일선 (상승 추세), RSI 49.3 (중립 구간), MACD 0선 위 (상승 추세)",4.18
214430,아이쓰리시스템,5,2.5,62.5,D (부진),매수 보류,69300,-15.8,"RSI 31.7 (과매도 탈출), 거래량 정상 (1.1배), 볼린저 하단 반등 ⭐",10.22
006910,보성파워텍,5,2.5,62.5,D (부진),매수 보류,5190,14.32,"20일선 > 60일선 (상승 추세), RSI 49.8 (중립 구간), MACD 0선 위 (상승 추세)",6.17
000720,현대건설,5,2.5,62.5,D (부진),매수 보류,62000,10.91,"20일선 > 60일선 (상승 추세), RSI 47.8 (중립 구간), MACD 0선 위 (상승 추세)",1.83
086820,바이오솔루션,4,4.5,62.5,C (보통),관망 ⭐,8750,-0.11,"단기 정배열 (5>20), RSI 54.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐",-17.63
100250,진양홀딩스,4,4.5,62.5,C (보통),관망 ⭐,3265,1.4,"RSI 58.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 증가 (1.5배)",3.13
011790,SKC,4,4.5,62.5,C (보통),관망 ⭐,123000,21.54,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 56.8 (중립 구간)",-3.24
122900,아이마켓코리아,4,4.0,60.0,C (보통),관망 ⭐,7910,-4.93,"RSI 46.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.0배)",2.68
035600,KG이니시스,4,4.0,60.0,C (보통),관망 ⭐,10530,0.19,"RSI 54.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.4배)",3.35
282720,금양그린파워,4,4.0,60.0,C (보통),관망 ⭐,13440,21.08,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 62.0 (상승 모멘텀)",2.26
168330,내츄럴엔도텍,4,4.0,60.0,C (보통),관망 ⭐,2315,-16.12,"RSI 41.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 증가 (1.5배)",-12.31
039860,나노엔텍,4,4.0,60.0,C (보통),관망 ⭐,3265,-8.16,"RSI 50.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.8배)",4.56
099520,DGI,6,0.0,60.0,D (부진),매수 보류,1284,0.0,,4.18
389650,넥스트바이오메디컬,4,4.0,60.0,C (보통),관망 ⭐,62300,-12.01,"RSI 48.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.4배)",4.93
106190,하이텍팜,5,2.0,60.0,D (부진),매수 보류,12210,-7.92,"20일선 > 60일선 (상승 추세), RSI 40.5 (중립 구간)",9.78
455180,케이지에이,5,2.0,60.0,D (부진),매수 보류,5120,-4.83,"20일선 > 60일선 (상승 추세), RSI 41.2 (중립 구간)",3.85
104040,대성파인텍,5,2.0,60.0,D (부진),매수 보류,709,-28.02,MACD > Signal & 양전환 ⭐⭐,0.9
083930,아바코,5,2.0,60.0,D (부진),매수 보류,15300,-2.92,"20일선 > 60일선 (상승 추세), RSI 44.6 (중립 구간)",6.76
044180,KD,4,4.0,60.0,C (보통),관망 ⭐,668,-12.45,"단기 정배열 (5>20), RSI 51.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.44
307750,국전약품,4,4.0,60.0,C (보통),관망 ⭐,3740,-2.86,"단기 정배열 (5>20), RSI 54.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.24
214260,라파스,4,4.0,60.0,C (보통),관망 ⭐,13410,-6.75,"RSI 48.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 증가 (1.6배)",-7.62
049830,승일,5,2.0,60.0,D (부진),매수 보류,8900,2.89,"20일선 > 60일선 (상승 추세), RSI 47.3 (중립 구간)",2.1
303810,동국생명과학,4,4.0,60.0,C (보통),관망 ⭐,3905,-7.13,"단기 정배열 (5>20), RSI 51.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.15
002460,HS화성,4,4.0,60.0,C (보통),관망 ⭐,10600,2.32,"단기 정배열 (5>20), RSI 62.2 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",1.62
014790,HL D&I,4,4.0,60.0,C (보통),관망 ⭐,2440,3.61,"단기 정배열 (5>20), RSI 54.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.64
005490,POSCO홀딩스,4,4.0,60.0,C (보통),관망 ⭐,318500,13.35,"20일선 > 60일선 (상승 추세), RSI 61.8 (상승 모멘텀), MACD 0선 위 (상승 추세)",0.99
084690,대상홀딩스,4,4.0,60.0,C (보통),관망 ⭐,9580,3.79,"단기 정배열 (5>20), RSI 60.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.81
099190,아이센스,5,2.0,60.0,D (부진),매수 보류,17270,-12.56,"RSI 47.0 (중립 구간), 거래량 정상 (1.2배), 볼린저 중심선 위",0.87
096610,알에프세미,5,2.0,60.0,D (부진),매수 보류,2965,0.0,"20일선 > 60일선 (상승 추세), 볼린저 하단 반등 ⭐",-12.28
056190,에스에프에이,5,2.0,60.0,D (부진),매수 보류,24100,-3.21,"20일선 > 60일선 (상승 추세), RSI 47.0 (중립 구간)",4.2
226590,엠디바이스,5,2.0,60.0,D (부진),매수 보류,15200,-34.06,"20일선 > 60일선 (상승 추세), RSI 42.3 (중립 구간)",9.09
260970,에스앤디,5,2.0,60.0,D (부진),매수 보류,66900,-39.73,MACD > Signal & 양전환 ⭐⭐,18.28
196700,웹스,5,2.0,60.0,D (부진),매수 보류,1293,-10.52,"RSI 36.4 (과매도 탈출), 볼린저 하단 반등 ⭐",1.69
054040,한국컴퓨터,4,4.0,60.0,C (보통),관망 ⭐,4935,-1.89,"RSI 56.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",7.46
050090,비케이홀딩스,4,4.0,60.0,C (보통),관망 ⭐,990,8.08,"단기 정배열 (5>20), RSI 58.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐",-10.58
214370,케어젠,4,4.0,60.0,C (보통),관망 ⭐,63300,4.11,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 51.3 (중립 구간)",13.42
002230,피에스텍,5,2.0,60.0,D (부진),매수 보류,4045,-5.16,"RSI 35.8 (과매도 탈출), 거래량 증가 (1.8배)",3.27
217500,러셀,5,2.0,60.0,D (부진),매수 보류,2030,-7.73,"20일선 > 60일선 (상승 추세), RSI 42.1 (중립 구간)",5.41
254490,미래반도체,5,2.0,60.0,D (부진),매수 보류,16620,-7.92,"20일선 > 60일선 (상승 추세), RSI 44.5 (중립 구간)",4.5
036030,케이티알파,4,4.0,60.0,C (보통),관망 ⭐,5450,-5.22,"RSI 57.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",4.26
214150,클래시스,4,4.0,60.0,C (보통),관망 ⭐,54400,6.46,"단기 정배열 (5>20), RSI 64.8 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",18.35
053350,이니텍,4,4.0,60.0,C (보통),관망 ⭐,8950,-2.82,"단기 정배열 (5>20), RSI 50.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.94
013520,화승코퍼레이션,5,2.0,60.0,D (부진),매수 보류,2130,2.4,"20일선 > 60일선 (상승 추세), RSI 50.8 (중립 구간)",4.65
004960,한신공영,5,2.0,60.0,D (부진),매수 보류,7830,1.42,"RSI 51.6 (중립 구간), 거래량 정상 (0.9배), 볼린저 중심선 위",0.64
383220,F&F,4,4.0,60.0,C (보통),관망 ⭐,74100,13.48,"단기 정배열 (5>20), MACD > Signal & 양전환 ⭐⭐, 거래량 증가 (1.9배)",14.52
443060,HD현대마린솔루션,4,4.0,60.0,C (보통),관망 ⭐,217500,1.16,"20일선 > 60일선 (상승 추세), RSI 41.6 (중립 구간), MACD 0선 위 (상승 추세)",21.19
019990,에너토크,5,2.0,60.0,D (부진),매수 보류,8160,-8.93,"20일선 > 60일선 (상승 추세), RSI 47.5 (중립 구간)",1.12
042370,비츠로테크,5,2.0,60.0,D (부진),매수 보류,8690,0.93,"20일선 > 60일선 (상승 추세), RSI 50.2 (중립 구간)",7.03
222420,쎄노텍,5,2.0,60.0,D (부진),매수 보류,813,0.0,"20일선 > 60일선 (상승 추세), RSI 45.1 (중립 구간)",-2.86
052900,KX하이텍,5,2.0,60.0,D (부진),매수 보류,939,0.21,"20일선 > 60일선 (상승 추세), RSI 45.5 (중립 구간)",4.65
419530,SAMG엔터,5,2.0,60.0,D (부진),매수 보류,43350,-22.86,"RSI 33.7 (과매도 탈출), 볼린저 하단 반등 ⭐",28.28
041930,동아화성,5,2.0,60.0,D (부진),매수 보류,5830,-4.11,"20일선 > 60일선 (상승 추세), RSI 40.2 (중립 구간)",4.73
007530,와이엠,4,4.0,60.0,C (보통),관망 ⭐,2730,0.55,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 44.7 (중립 구간)",3.32
067900,와이엔텍,4,4.0,60.0,C (보통),관망 ⭐,6110,-4.08,"RSI 48.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",7.11
211050,인카금융서비스,4,4.0,60.0,C (보통),관망 ⭐,13080,1.63,"단기 정배열 (5>20), RSI 57.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",8.76
306620,네온테크,5,2.0,60.0,D (부진),매수 보류,1942,-6.18,"RSI 42.4 (중립 구간), 볼린저 하단 반등 ⭐",0.21
002880,대유에이텍,5,2.0,60.0,D (부진),매수 보류,1136,-2.57,"20일선 > 60일선 (상승 추세), RSI 41.4 (중립 구간)",1.43
237690,에스티팜,4,4.0,60.0,C (보통),관망 ⭐,100200,10.11,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 56.2 (중립 구간)",5.68
163280,에어레인,4,4.0,60.0,C (보통),관망 ⭐,17540,13.67,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 52.3 (중립 구간)",2.43
003800,에이스침대,4,4.0,60.0,C (보통),관망 ⭐,29650,5.52,"단기 정배열 (5>20), RSI 68.9 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",8.42
011090,에넥스,6,0.0,60.0,D (부진),매수 보류,506,-13.8,,2.74
453860,에이에스텍,4,4.0,60.0,C (보통),관망 ⭐,16200,-22.86,"RSI 44.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.8배)",10.61
060720,KH바텍,5,2.0,60.0,D (부진),매수 보류,12600,2.77,"20일선 > 60일선 (상승 추세), RSI 48.8 (중립 구간)",5.52
009150,삼성전기,4,4.0,60.0,C (보통),관망 ⭐,226500,13.25,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 56.1 (중립 구간)",5.06
018260,삼성에스디에스,4,4.0,60.0,C (보통),관망 ⭐,175300,5.99,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 53.1 (중립 구간)",5.93
078340,컴투스,5,2.0,60.0,D (부진),매수 보류,33150,-12.76,"RSI 38.9 (과매도 탈출), 거래량 증가 (1.8배)",0.01
078140,대봉엘에스,4,4.0,60.0,C (보통),관망 ⭐,12650,-4.38,"RSI 52.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.4배)",4.06
108490,로보티즈,4,4.0,60.0,C (보통),관망 ⭐,224000,57.66,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 57.7 (중립 구간)",2.89
038070,서린바이오,4,4.0,60.0,C (보통),관망 ⭐,6500,-2.26,"RSI 52.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.8배)",3.05
094840,슈프리마에이치큐,4,4.0,60.0,C (보통),관망 ⭐,6410,-4.61,"RSI 51.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",6.53
017000,신원종합개발,4,4.0,60.0,C (보통),관망 ⭐,2665,-0.37,"RSI 58.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.3배)",2.52
373220,LG에너지솔루션,4,4.0,60.0,C (보통),관망 ⭐,475500,31.54,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 61.9 (상승 모멘텀)",1.21
004540,깨끗한나라,4,4.0,60.0,C (보통),관망 ⭐,1996,-1.92,"RSI 55.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.0배)",-3.56
170030,현대공업,5,2.0,60.0,D (부진),매수 보류,6260,3.64,"20일선 > 60일선 (상승 추세), RSI 52.5 (중립 구간)",5.78
267270,HD현대건설기계,5,2.0,60.0,D (부진),매수 보류,92800,-4.23,"20일선 > 60일선 (상승 추세), RSI 43.5 (중립 구간)",2.73
063440,SM Life Design,4,4.0,60.0,C (보통),관망 ⭐,1692,2.36,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 52.3 (중립 구간)",7.05
042520,한스바이오메드,4,4.0,60.0,C (보통),관망 ⭐,30200,66.94,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 60.4 (상승 모멘텀)",-6.41
005680,삼영전자,5,2.0,60.0,D (부진),매수 보류,10550,-0.19,"20일선 > 60일선 (상승 추세), RSI 47.3 (중립 구간)",2.8
023960,에쓰씨엔지니어링,5,2.0,60.0,D (부진),매수 보류,1235,-2.22,"20일선 > 60일선 (상승 추세), RSI 51.1 (중립 구간)",3.31
077500,유니퀘스트,5,2.0,60.0,D (부진),매수 보류,6630,-5.69,"20일선 > 60일선 (상승 추세), RSI 44.9 (중립 구간)",4.5
446070,유니드비티플러스,5,2.0,60.0,D (부진),매수 보류,3380,-10.82,"RSI 30.3 (과매도 탈출), 볼린저 하단 반등 ⭐",2.72
010600,웰바이오텍,5,2.0,60.0,D (부진),매수 보류,545,0.0,"20일선 > 60일선 (상승 추세), 볼린저 하단 반등 ⭐",-67.08
417200,LS머트리얼즈,4,4.0,60.0,C (보통),관망 ⭐,13100,31.79,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 58.8 (중립 구간)",2.25
087600,픽셀플러스,6,0.0,60.0,D (부진),매수 보류,5650,-12.13,,3.29
005800,신영와코루,4,4.0,60.0,C (보통),관망 ⭐,13800,-2.68,"단기 정배열 (5>20), RSI 49.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.96
377300,카카오페이,4,4.0,60.0,C (보통),관망 ⭐,53500,-3.6,"RSI 52.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.0배)",1.45
067630,HLB생명과학,4,4.0,60.0,C (보통),관망 ⭐,4330,25.51,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 57.1 (중립 구간)",1.15
192400,쿠쿠홀딩스,4,4.0,60.0,C (보통),관망 ⭐,28700,-6.82,"RSI 46.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.4배)",10.0
005740,크라운해태홀딩스,4,4.0,60.0,C (보통),관망 ⭐,7080,0.85,"단기 정배열 (5>20), RSI 54.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.69
019180,티에이치엔,4,4.0,60.0,C (보통),관망 ⭐,6300,1.29,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 58.4 (중립 구간)",7.37
246960,SCL사이언스,4,4.0,60.0,C (보통),관망 ⭐,2620,3.97,"RSI 53.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.1배)",-15.35
174880,장원테크,5,2.0,60.0,D (부진),매수 보류,2650,0.0,"20일선 > 60일선 (상승 추세), 볼린저 하단 반등 ⭐",5.37
333050,모코엠시스,4,4.0,60.0,C (보통),관망 ⭐,1483,-9.52,"RSI 49.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.8배)",7.89
450950,아스테라시스,4,4.0,60.0,C (보통),관망 ⭐,15900,26.39,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 64.1 (상승 모멘텀)",25.1
039830,오로라,4,4.0,60.0,C (보통),관망 ⭐,22000,7.06,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 49.2 (중립 구간)",0.74
045510,정원엔시스,4,4.0,60.0,C (보통),관망 ⭐,1023,-0.49,"20일선 > 60일선 (상승 추세), RSI 45.5 (중립 구간), MACD 0선 위 (상승 추세)",0.96
474650,링크솔루션,4,4.0,60.0,C (보통),관망 ⭐,31300,56.97,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 59.0 (중립 구간)",-4.79
004890,동일산업,4,4.0,60.0,C (보통),관망 ⭐,39750,0.25,"단기 정배열 (5>20), RSI 54.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.03
118000,메타케어,4,4.0,60.0,C (보통),관망 ⭐,332,3.11,"단기 정배열 (5>20), RSI 57.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",5.36
007210,벽산,4,4.0,60.0,C (보통),관망 ⭐,1797,-7.56,"RSI 44.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.2배)",3.22
029530,신도리코,4,4.0,60.0,C (보통),관망 ⭐,45300,8.24,"단기 정배열 (5>20), RSI 59.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.4
002790,아모레퍼시픽홀딩스,4,4.0,60.0,C (보통),관망 ⭐,27700,5.73,"단기 정배열 (5>20), RSI 61.5 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",7.64
077970,STX엔진,5,2.0,60.0,D (부진),매수 보류,32100,-19.55,"RSI 33.3 (과매도 탈출), 볼린저 하단 반등 ⭐",4.89
069330,유아이디,6,0.0,60.0,D (부진),매수 보류,1047,-15.77,,1.62
032680,소프트센,4,4.0,60.0,C (보통),관망 ⭐,270,-3.23,"단기 정배열 (5>20), RSI 50.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐",-2.89
330350,위더스제약,4,4.0,60.0,C (보통),관망 ⭐,6620,-5.83,"RSI 47.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.3배)",3.56
003610,방림,5,2.0,60.0,D (부진),매수 보류,4785,-0.21,"20일선 > 60일선 (상승 추세), RSI 41.4 (중립 구간)",0.26
002870,신풍,5,2.0,60.0,D (부진),매수 보류,1180,9.77,"20일선 > 60일선 (상승 추세), RSI 49.6 (중립 구간)",0.4
004370,농심,5,2.0,60.0,D (부진),매수 보류,431500,-2.82,"20일선 > 60일선 (상승 추세), RSI 48.6 (중립 구간)",4.43
003780,진양산업,5,2.0,60.0,D (부진),매수 보류,6850,0.15,"20일선 > 60일선 (상승 추세), RSI 47.5 (중립 구간)",10.42
035200,프럼파스트,4,4.0,60.0,C (보통),관망 ⭐,3585,-6.15,"단기 정배열 (5>20), RSI 52.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",4.38
009780,엠에스씨,4,4.0,60.0,C (보통),관망 ⭐,9690,-8.41,"단기 정배열 (5>20), RSI 51.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐",8.4
336060,웨이버스,4,4.0,60.0,C (보통),관망 ⭐,1050,-5.49,"RSI 49.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.2배)",6.06
003240,태광산업,4,4.0,60.0,C (보통),관망 ⭐,823000,-4.97,"RSI 50.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.1배)",4.62
005380,현대차,4,4.0,60.0,C (보통),관망 ⭐,275500,26.96,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 63.9 (상승 모멘텀)",3.34
003490,대한항공,4,4.0,60.0,C (보통),관망 ⭐,22300,-2.62,"RSI 49.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",2.67
002700,신일전자,4,4.0,60.0,C (보통),관망 ⭐,1298,0.15,"RSI 51.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",1.11
031430,신세계인터내셔날,4,4.0,60.0,C (보통),관망 ⭐,10220,0.2,"단기 정배열 (5>20), RSI 55.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.15
